Input Memory,Output Memory,Input Datatype,Num Tiles,Actual Duration [ns],Estimated Duration [ns]
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,877,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5620,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1783,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1825,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,865,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5623,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1777,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1826,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,880,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21147,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5710,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3134,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5788,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1920,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1305,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3175,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1279,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,978,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21156,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5663,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3116,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5705,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1850,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1275,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3110,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1216,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,927,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21144,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5658,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3113,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5702,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1854,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1250,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3106,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1205,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,939,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21138,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5663,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3111,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5697,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1846,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1257,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3105,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1216,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,932,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21146,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5655,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3111,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5698,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1844,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1253,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3111,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1214,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,933,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21141,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5642,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3120,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5688,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1845,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1257,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3111,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1215,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,943,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21147,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5656,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3117,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5698,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1858,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1261,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3115,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1196,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,931,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21146,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5644,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3117,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5712,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1844,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1270,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3108,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1201,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,930,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21152,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5641,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3125,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5698,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1852,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1250,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3108,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1210,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,915,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21152,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5645,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3119,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5714,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,4,1863,1869.3739939235732
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1256,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,8,3112,3162.827754384103
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,2,1200,1222.6471136933083
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,1,932,899.2836735781758
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83269,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41926,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83381,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21350,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10997,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41986,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10978,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5823,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83265,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41924,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83311,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21252,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10958,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41915,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10906,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5791,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83274,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41926,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83322,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21254,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10961,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41925,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10919,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5786,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83262,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41925,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83314,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21260,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10952,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41922,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10909,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5776,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83269,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41937,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83315,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21252,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10950,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41915,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10904,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5786,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83272,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41924,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83318,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21261,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10959,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41913,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10897,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5782,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83261,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41923,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83318,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21243,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10967,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41921,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10910,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5776,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83272,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41940,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83319,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21257,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10954,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41910,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10917,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5784,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83250,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41923,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83310,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21256,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10950,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41908,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10912,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5775,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83265,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41933,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83303,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21262,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10953,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41903,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,32,10899,10923.550317147281
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,16,5785,5749.735275305163
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83352,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42015,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42030,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21346,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83348,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41998,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41966,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21304,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83343,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42001,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41947,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21307,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83344,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42000,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41964,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21297,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83348,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42013,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41949,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21303,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83350,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41989,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41948,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21313,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83343,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42006,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41958,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21298,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83339,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42010,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41959,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21296,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83353,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42023,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41952,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21295,21271.18040083152
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,256,83348,83356.96090293695
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,42010,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,128,41950,41966.4405682
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT16,64,21295,21271.18040083152
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,752,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,754,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,749,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,754,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,749,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,750,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,749,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,752,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,750,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,1,749,835.7239051219887
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5487,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1786,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5483,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1723,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5482,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1726,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5480,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1737,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5484,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1728,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5490,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1737,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5491,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1729,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5483,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1734,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5485,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1725,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5481,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,4,1728,1780.8053819616198
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20607,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5567,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3066,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20597,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5515,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3038,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20604,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5517,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3034,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20603,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5511,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3038,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20608,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5509,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3037,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20605,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5514,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3045,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20611,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5506,5561.131289320145
